bay_id,st_marker_id,status,location,lat,lon
2190,3862N,Present,"(-37.81124426612578, 144.95794649018882)",-37.81124426612578,144.95794649018882
5463,11880E,Unoccupied,"(-37.81058919833059, 144.97831562076283)",-37.81058919833059,144.97831562076283
1149,C1234,Unoccupied,"(-37.812225392250056, 144.95943004474935)",-37.812225392250056,144.95943004474935
5710,12362N,Unoccupied,"(-37.810256224777866, 144.9827945734408)",-37.810256224777866,144.9827945734408
6586,13781W,Unoccupied,"(-37.81333339381702, 144.94080196815696)",-37.81333339381702,144.94080196815696
6840,14040E,Present,"(-37.796658516509055, 144.95814457090097)",-37.796658516509055,144.95814457090097
6849,14058E,Present,"(-37.79620577376858, 144.9582009116944)",-37.79620577376858,144.9582009116944
6869,14098E,Present,"(-37.7947111211993, 144.9583852192248)",-37.7947111211993,144.9583852192248
6555,13771W,Present,"(-37.812163778576206, 144.93846882355092)",-37.812163778576206,144.93846882355092
6362,13308N,Present,"(-37.82172021641781, 144.9511259269456)",-37.82172021641781,144.9511259269456
6886,14219W,Present,"(-37.795923823960834, 144.96467429443558)",-37.795923823960834,144.96467429443558
685,342E,Unoccupied,"(-37.81428663426061, 144.97170877481494)",-37.81428663426061,144.97170877481494
6143,C13676,Present,"(-37.81995237338607, 144.9433924225445)",-37.81995237338607,144.9433924225445
1359,1382E,Unoccupied,"(-37.811958560302756, 144.95663321366143)",-37.811958560302756,144.95663321366143
747,C228,Unoccupied,"(-37.81557574782717, 144.9721800757925)",-37.81557574782717,144.9721800757925
776,C348,Present,"(-37.814342864848044, 144.97160781773204)",-37.814342864848044,144.97160781773204
2892,4835W,Present,"(-37.810542740450344, 144.9585434650612)",-37.810542740450344,144.9585434650612
2569,C3128,Present,"(-37.81353464672647, 144.95796968180505)",-37.81353464672647,144.95796968180505
1731,2338N,Unoccupied,"(-37.8117490493211, 144.97142370824756)",-37.8117490493211,144.97142370824756
6054,13030N,Unoccupied,"(-37.82120416535764, 144.94404860647222)",-37.82120416535764,144.94404860647222
2582,C3154,Present,"(-37.813864000567364, 144.95680278199762)",-37.813864000567364,144.95680278199762
6887,14221W,Present,"(-37.79586753076694, 144.96468402967002)",-37.79586753076694,144.96468402967002
1348,1370E,Present,"(-37.81236769253606, 144.95682144317362)",-37.81236769253606,144.95682144317362
6406,13648E,Unoccupied,"(-37.82050737700748, 144.94553822275137)",-37.82050737700748,144.94553822275137
6197,13307W,Unoccupied,"(-37.82052059935896, 144.94720592383425)",-37.82052059935896,144.94720592383425
1009,954E,Present,"(-37.81280358928784, 144.96260074246118)",-37.81280358928784,144.96260074246118
5792,12512N,Unoccupied,"(-37.815248445889395, 144.97581894562478)",-37.815248445889395,144.97581894562478
760,C280,Present,"(-37.81519773335503, 144.97200580320833)",-37.81519773335503,144.97200580320833
5470,11894E,Present,"(-37.81022932992511, 144.97837617361188)",-37.81022932992511,144.97837617361188
1029,1198E,Unoccupied,"(-37.8132217535949, 144.96001226323403)",-37.8132217535949,144.96001226323403
5784,12485S,Unoccupied,"(-37.81214838971037, 144.9775554475019)",-37.81214838971037,144.9775554475019
2354,3056N,Present,"(-37.8132091645999, 144.9587360399716)",-37.8132091645999,144.9587360399716
3064,5186E,Present,"(-37.81111058897861, 144.9574669362612)",-37.81111058897861,144.9574669362612
6435,13697W,Unoccupied,"(-37.81985853347056, 144.9459236821079)",-37.81985853347056,144.9459236821079
6057,13036N,Present,"(-37.821157561215294, 144.94385407713554)",-37.821157561215294,144.94385407713554
6879,14205W,Present,"(-37.79631843078808, 144.9646069479639)",-37.79631843078808,144.9646069479639
759,C276,Present,"(-37.81522059173018, 144.97201630106258)",-37.81522059173018,144.97201630106258
5877,12902N,Unoccupied,"(-37.798313847511565, 144.96478913518115)",-37.798313847511565,144.96478913518115
1530,1894N,Present,"(-37.8137400430766, 144.97223590212357)",-37.8137400430766,144.97223590212357
6294,13466E,Present,"(-37.82016452130774, 144.9486632203689)",-37.82016452130774,144.9486632203689
6437,13701W,Unoccupied,"(-37.81975103837492, 144.94589560870062)",-37.81975103837492,144.94589560870062
6755,13094N,Unoccupied,"(-37.821340163489396, 144.94461717427401)",-37.821340163489396,144.94461717427401
4024,C6086,Unoccupied,"(-37.80502632028153, 144.95228565333656)",-37.80502632028153,144.95228565333656
2550,C3078,Present,"(-37.81334840571461, 144.9586080244378)",-37.81334840571461,144.9586080244378
5486,11895W,Present,"(-37.810346040763434, 144.97811593202232)",-37.810346040763434,144.97811593202232
1870,2603S,Present,"(-37.81493667125719, 144.95702828493688)",-37.81493667125719,144.95702828493688
5413,11786E,Present,"(-37.811027950623796, 144.97557498790297)",-37.811027950623796,144.97557498790297
6855,14070E,Present,"(-37.7957770616452, 144.95825465077104)",-37.7957770616452,144.95825465077104
6387,13637W,Unoccupied,"(-37.8200730505486, 144.94433782123173)",-37.8200730505486,144.94433782123173
5525,11983W,Present,"(-37.814219999526756, 144.982785460789)",-37.814219999526756,144.982785460789
4532,3830N,Present,"(-37.810741054900696, 144.9596786504364)",-37.810741054900696,144.9596786504364
5744,12399S,Present,"(-37.81097216618829, 144.97694499790543)",-37.81097216618829,144.97694499790543
6831,14022E,Present,"(-37.797129800203095, 144.95808689578098)",-37.797129800203095,144.95808689578098
1854,2579S,Unoccupied,"(-37.81446824154895, 144.95866636601787)",-37.81446824154895,144.95866636601787
5715,12384N,Present,"(-37.810683569555636, 144.97600564601393)",-37.810683569555636,144.97600564601393
6839,14038E,Present,"(-37.796708928166204, 144.95813826684866)",-37.796708928166204,144.95813826684866
5718,12390N,Present,"(-37.810704626842465, 144.97619865867392)",-37.810704626842465,144.97619865867392
679,287W,Unoccupied,"(-37.814804221426925, 144.9717031297965)",-37.814804221426925,144.9717031297965
6829,14018E,Present,"(-37.79723812718674, 144.95807449916)",-37.79723812718674,144.95807449916
3312,5996N,Present,"(-37.80979852329118, 144.958756130574)",-37.80979852329118,144.958756130574
3314,5998N,Unoccupied,"(-37.8098161874264, 144.95869499646682)",-37.8098161874264,144.95869499646682
5695,12367S,Unoccupied,"(-37.81013046672039, 144.98033722443773)",-37.81013046672039,144.98033722443773
6186,13262N,Present,"(-37.819949557664174, 144.94309573752605)",-37.819949557664174,144.94309573752605
6860,14080E,Present,"(-37.79531075472312, 144.95831041997258)",-37.79531075472312,144.95831041997258
2348,3021S,Present,"(-37.81328833623289, 144.95914238440974)",-37.81328833623289,144.95914238440974
6283,13444E,Present,"(-37.8191641341279, 144.94862454027674)",-37.8191641341279,144.94862454027674
1129,C1174,Present,"(-37.81352251237378, 144.96002258658945)",-37.81352251237378,144.96002258658945
5444,11840E,Unoccupied,"(-37.81301337531695, 144.97790603722422)",-37.81301337531695,144.97790603722422
4071,C6180,Present,"(-37.8036897028738, 144.9525224245745)",-37.8036897028738,144.9525224245745
4031,C6100,Present,"(-37.80480348021395, 144.95232554601375)",-37.80480348021395,144.95232554601375
6174,13238N,Unoccupied,"(-37.81947402569617, 144.94473806526696)",-37.81947402569617,144.94473806526696
6415,13663W,Unoccupied,"(-37.82122289986236, 144.94538264029478)",-37.82122289986236,144.94538264029478
1412,1605S,Present,"(-37.81630027072522, 144.97172028438396)",-37.81630027072522,144.97172028438396
6115,C13556,Present,"(-37.81936103308774, 144.94544132790173)",-37.81936103308774,144.94544132790173
4131,C6428,Unoccupied,"(-37.80347326534873, 144.95105471557133)",-37.80347326534873,144.95105471557133
8132,15164N,Unoccupied,"(-37.81662061812569, 144.9810291932933)",-37.81662061812569,144.9810291932933
1142,C1216,Present,"(-37.81243891726773, 144.95952744729686)",-37.81243891726773,144.95952744729686
6198,13309W,Unoccupied,"(-37.82043074527868, 144.9471793767478)",-37.82043074527868,144.9471793767478
2545,C3062,Present,"(-37.81330288394285, 144.95876387871039)",-37.81330288394285,144.95876387871039
6420,13666E,Present,"(-37.82109569903824, 144.9454458649189)",-37.82109569903824,144.9454458649189
5512,11957W,Unoccupied,"(-37.81489175483394, 144.98267090852102)",-37.81489175483394,144.98267090852102
5615,12249S,Present,"(-37.80958212113774, 144.97513874985412)",-37.80958212113774,144.97513874985412
4036,C6110,Unoccupied,"(-37.804685928226846, 144.95234643427727)",-37.804685928226846,144.95234643427727
678,285W,Unoccupied,"(-37.81485661766962, 144.97172755527924)",-37.81485661766962,144.97172755527924
6875,14110E,Present,"(-37.79437091176503, 144.95842611648567)",-37.79437091176503,144.95842611648567
6102,C13504,Unoccupied,"(-37.81922796888642, 144.94590260169764)",-37.81922796888642,144.94590260169764
2188,3858N,Present,"(-37.811207914228305, 144.95807183421022)",-37.811207914228305,144.95807183421022
6035,13081S,Unoccupied,"(-37.821152904500416, 144.94309232883276)",-37.821152904500416,144.94309232883276
6407,13650E,Unoccupied,"(-37.820441255296075, 144.94552097480818)",-37.820441255296075,144.94552097480818
6759,13101W,Unoccupied,"(-37.82094549175062, 144.94419402739385)",-37.82094549175062,144.94419402739385
3680,7640N,Unoccupied,"(-37.804954659650164, 144.94845913747562)",-37.804954659650164,144.94845913747562
2016,3461S,Present,"(-37.812133543217044, 144.95904942915473)",-37.812133543217044,144.95904942915473
1851,2569S,Present,"(-37.814277249885954, 144.95933409401493)",-37.814277249885954,144.95933409401493
5518,11969W,Unoccupied,"(-37.814583043445566, 144.98272347942634)",-37.814583043445566,144.98272347942634
4032,C6102,Unoccupied,"(-37.804779950240174, 144.9523297271666)",-37.804779950240174,144.9523297271666
4043,C6124,Unoccupied,"(-37.80451610014528, 144.95237661190322)",-37.80451610014528,144.95237661190322
6512,13738E,Present,"(-37.81315303369338, 144.93677276578956)",-37.81315303369338,144.93677276578956
5713,12380N,Present,"(-37.81066931473525, 144.97587520912788)",-37.81066931473525,144.97587520912788
4112,C6376,Present,"(-37.804055665448146, 144.9509510218349)",-37.804055665448146,144.9509510218349
6436,13699W,Unoccupied,"(-37.81980503575675, 144.94590963084886)",-37.81980503575675,144.94590963084886
6832,14024E,Present,"(-37.797076736332016, 144.95809330725749)",-37.797076736332016,144.95809330725749
6288,13454E,Present,"(-37.81943429806772, 144.9486348351249)",-37.81943429806772,144.9486348351249
6234,13346E,Present,"(-37.81584632484113, 144.94542564466076)",-37.81584632484113,144.94542564466076
5447,11846E,Unoccupied,"(-37.812857754756074, 144.97793209355012)",-37.812857754756074,144.97793209355012
5511,11955W,Unoccupied,"(-37.81494395394061, 144.98266205749468)",-37.81494395394061,144.98266205749468
5837,12561S,Unoccupied,"(-37.81602905503722, 144.98121156134084)",-37.81602905503722,144.98121156134084
4025,C6088,Unoccupied,"(-37.80500302625974, 144.95228985072862)",-37.80500302625974,144.95228985072862
4440,C7726,Present,"(-37.80329122707427, 144.95175998391886)",-37.80329122707427,144.95175998391886
6878,14203W,Present,"(-37.796373536612805, 144.9645974527274)",-37.796373536612805,144.9645974527274
6411,13658E,Unoccupied,"(-37.81991683920843, 144.94538423916293)",-37.81991683920843,144.94538423916293
1458,1736N,Unoccupied,"(-37.81465306134851, 144.97306143181544)",-37.81465306134851,144.97306143181544
6521,13756E,Present,"(-37.81260979571675, 144.93643568473584)",-37.81260979571675,144.93643568473584
5699,12375S,Unoccupied,"(-37.8101592574709, 144.98059660577007)",-37.8101592574709,144.98059660577007
6485,13827S,Present,"(-37.81552555833076, 144.93758196039585)",-37.81552555833076,144.93758196039585
6921,10053S,Unoccupied,"(-37.8219562515103, 144.96314132684188)",-37.8219562515103,144.96314132684188
6156,C13726,Unoccupied,"(-37.820079544481956, 144.94295514316474)",-37.820079544481956,144.94295514316474
4723,8672E,Present,"(-37.825320761033886, 144.9629688553548)",-37.825320761033886,144.9629688553548
6113,C13548,Present,"(-37.819342766449296, 144.94550482428173)",-37.819342766449296,144.94550482428173
6055,13032N,Present,"(-37.82118881864105, 144.94398454955126)",-37.82118881864105,144.94398454955126
917,C684,Unoccupied,"(-37.81426349973698, 144.96876939345793)",-37.81426349973698,144.96876939345793
6619,13870N,Unoccupied,"(-37.81399875590743, 144.94169744220966)",-37.81399875590743,144.94169744220966
6374,13606E,Unoccupied,"(-37.82031147826325, 144.94400366662887)",-37.82031147826325,144.94400366662887
6503,13720E,Present,"(-37.814433010629315, 144.93754022955238)",-37.814433010629315,144.93754022955238
2694,10324E,Unoccupied,"(-37.80300386158146, 144.94403243100396)",-37.80300386158146,144.94403243100396
4125,C6412,Unoccupied,"(-37.80361052899204, 144.95103010525628)",-37.80361052899204,144.95103010525628
4106,C6356,Present,"(-37.80419441414472, 144.9509265514256)",-37.80419441414472,144.9509265514256
6862,14084E,Present,"(-37.795197546907644, 144.95832357184963)",-37.795197546907644,144.95832357184963
1861,2592N,Present,"(-37.8147781176515, 144.95739065547053)",-37.8147781176515,144.95739065547053
6864,14088E,Present,"(-37.79508100008891, 144.95833829120167)",-37.79508100008891,144.95833829120167
6863,14086E,Present,"(-37.79513786549742, 144.95833064218624)",-37.79513786549742,144.95833064218624
1143,C1218,Present,"(-37.812416814759146, 144.95951736968289)",-37.812416814759146,144.95951736968289
1154,C1250,Present,"(-37.811865930053884, 144.95926796578237)",-37.811865930053884,144.95926796578237
6895,14237W,Present,"(-37.795307556404154, 144.96477966621853)",-37.795307556404154,144.96477966621853
1030,1200E,Unoccupied,"(-37.813170938622065, 144.95998902717218)",-37.813170938622065,144.95998902717218
1657,2149S,Present,"(-37.812865681110466, 144.9717338589283)",-37.812865681110466,144.9717338589283
1112,C1140,Present,"(-37.81430566607628, 144.9603801373558)",-37.81430566607628,144.9603801373558
1658,2151S,Present,"(-37.81288405493288, 144.97167098507668)",-37.81288405493288,144.97167098507668
6114,C13552,Present,"(-37.81935188276865, 144.94547304889073)",-37.81935188276865,144.94547304889073
2352,3029S,Unoccupied,"(-37.81335965856133, 144.95889570156393)",-37.81335965856133,144.95889570156393
5565,12063W,Present,"(-37.81199774148857, 144.9831621671131)",-37.81199774148857,144.9831621671131
2201,3875S,Present,"(-37.81155386384451, 144.95736336439583)",-37.81155386384451,144.95736336439583
3353,6039S,Unoccupied,"(-37.810600968448426, 144.95642622459144)",-37.810600968448426,144.95642622459144
4110,C6372,Present,"(-37.804101990803616, 144.95094279543164)",-37.804101990803616,144.95094279543164
6287,13452E,Unoccupied,"(-37.81938026605799, 144.94863278899874)",-37.81938026605799,144.94863278899874
6398,13649W,Unoccupied,"(-37.82043069712593, 144.94542221902637)",-37.82043069712593,144.94542221902637
590,31W,Unoccupied,"(-37.81407623475337, 144.97419962048082)",-37.81407623475337,144.97419962048082
1130,C1176,Present,"(-37.813500526951046, 144.96001257640995)",-37.813500526951046,144.96001257640995
6622,13876N,Present,"(-37.81392422823941, 144.94189467612432)",-37.81392422823941,144.94189467612432
5927,12814N,Present,"(-37.802847537195206, 144.96768407412716)",-37.802847537195206,144.96768407412716
1109,C1134,Present,"(-37.814400894214025, 144.96042410149624)",-37.814400894214025,144.96042410149624
5349,8879W,Present,"(-37.82515117079677, 144.96087650252926)",-37.82515117079677,144.96087650252926
6756,13095W,Present,"(-37.82112390339088, 144.94427966773912)",-37.82112390339088,144.94427966773912
5516,11965W,Unoccupied,"(-37.81468542313297, 144.9827060274131)",-37.81468542313297,144.9827060274131
4038,C6114,Unoccupied,"(-37.80463748652605, 144.95235504199815)",-37.80463748652605,144.95235504199815
5820,12568N,Unoccupied,"(-37.81586448563712, 144.98141868728942)",-37.81586448563712,144.98141868728942
2510,C2954,Present,"(-37.812751159078395, 144.96069414799933)",-37.812751159078395,144.96069414799933
6116,C13568,Present,"(-37.81946622144212, 144.9450779546279)",-37.81946622144212,144.9450779546279
2544,C3058,Present,"(-37.813294243099435, 144.9587934623741)",-37.813294243099435,144.9587934623741
913,C672,Present,"(-37.814383963893654, 144.96882358314184)",-37.814383963893654,144.96882358314184
4129,C6420,Unoccupied,"(-37.80351884180942, 144.95104654652096)",-37.80351884180942,144.95104654652096
6019,13037S,Unoccupied,"(-37.82120139775914, 144.94708979479256)",-37.82120139775914,144.94708979479256
